osmid	x	y	primary
1186614227	-21.9289308	64.075243	False
1186614412	-21.9064058	64.0694569	False
1186614609	-21.9283385	64.0754626	False
1186614642	-21.8882068	64.0849573	False
1186614863	-21.8852649	64.0975595	False
1186614965	-21.9112623	64.0764418	False
1186615001	-21.8879037	64.0947696	True
1186615143	-21.9074185	64.0837221	False
1186615282	-21.9147615	64.0750063	False
1186615384	-21.9084193	64.071087	False
1186615416	-21.9133398	64.084419	False
1186615532	-21.9121532	64.0852482	False
1186615671	-21.9038181	64.0655406	False
1186615692	-21.9062986	64.0687816	False
1186615909	-21.913039	64.085474	False
1186615916	-21.8914267	64.0830219	False
1186616016	-21.9114885	64.0842773	False
1186616060	-21.9147501	64.0859291	False
1186616470	-21.9124125	64.0843307	False
1186616508	-21.9066547	64.0718409	False
1186616568	-21.8883475	64.0955512	True
1186616902	-21.8872593	64.0848838	False
1186617157	-21.9193561	64.0843163	False
1186617172	-21.9095613	64.0709996	False
1186617191	-21.915084	64.0847443	False
1186617365	-21.9159979	64.074994	False
1186617464	-21.9085907	64.0845147	False
1186617465	-21.8912735	64.0833656	True
1186617560	-21.9065072	64.0698474	False
1186617820	-21.9071121	64.0843063	False
1186617957	-21.9165302	64.0833633	False
1186617986	-21.9172533	64.0771744	False
1186618230	-21.9112646	64.0850546	False
1186618657	-21.9169585	64.0776393	False
1186618679	-21.9112638	64.0778057	False
1186618706	-21.8913718	64.0833098	True
1186618725	-21.887259	64.0952619	True
1186619064	-21.9283405	64.0755531	False
1186619277	-21.9090025	64.0835561	False
1186619446	-21.9115337	64.0763474	False
1186619513	-21.9059945	64.0680607	False
1186619639	-21.9199702	64.0839653	False
1188337443	-21.9035488	64.0872483	False
1188337457	-21.8972501	64.09304	False
1188337546	-21.9020041	64.0907479	False
1188337576	-21.906984	64.0903838	False
1188337696	-21.9042572	64.0862562	False
1188337732	-21.897163	64.0935796	False
1188337784	-21.9015027	64.0844384	False
1188337909	-21.9051401	64.0880327	False
1188337913	-21.8965678	64.0928964	False
1188337956	-21.9083668	64.0853629	False
1188337972	-21.8958417	64.0928696	False
1188337975	-21.8987993	64.0937549	False
1188338006	-21.8957965	64.093004	False
1188338056	-21.9096484	64.0854219	False
1188338116	-21.908551	64.0854349	False
1188338159	-21.9049069	64.084878	False
1188338174	-21.8964481	64.0935231	False
1188338230	-21.8957349	64.0934711	False
1188338302	-21.9021252	64.0983186	True
1188338338	-21.9129927	64.0862272	False
1188338402	-21.8919714	64.0922276	False
1188338459	-21.8985313	64.084242	False
1188338509	-21.8975	64.0842245	False
1188338646	-21.9052402	64.0874533	False
1188338692	-21.8992169	64.0855576	False
1188338983	-21.9076179	64.0867244	False
1188339010	-21.8992291	64.0904609	False
1188339051	-21.8975166	64.0930467	False
1188339070	-21.9001216	64.0843156	False
1188339340	-21.8969421	64.0860234	False
1188339408	-21.9010663	64.0893998	False
1188339425	-21.897115	64.0928247	False
1188339512	-21.9026302	64.0860314	False
1188339519	-21.9004012	64.0902054	False
1188339560	-21.8917229	64.0926366	False
1188339744	-21.8982193	64.084237	False
1188339896	-21.8958209	64.0930046	False
1188340061	-21.9069762	64.0876315	False
1188340140	-21.8956331	64.0928619	False
1188340279	-21.8965519	64.0930227	False
1188340289	-21.9142161	64.0865789	False
1188340311	-21.9052906	64.0896399	False
1188340383	-21.8965319	64.0930222	False
1188340424	-21.8916035	64.0927723	False
1188340479	-21.8930246	64.0904444	False
1188340550	-21.8987284	64.0862429	False
1190315153	-21.9046444	64.091573	False
1190315154	-21.9134379	64.0912016	False
1190315177	-21.9120091	64.0913476	False
1190315230	-21.9077577	64.0908951	False
1190315245	-21.9053841	64.0909009	False
1190315254	-21.9137925	64.090525	False
1190315297	-21.9104689	64.0913798	False
1190315322	-21.908832	64.0904207	False
1190315342	-21.9115657	64.0901121	False
1190315379	-21.9043089	64.0906539	False
1190315402	-21.9064886	64.0914184	False
1190315481	-21.9110401	64.0907317	False
1190315575	-21.906321	64.0911063	False
1190315607	-21.9123248	64.0906374	False
1190315680	-21.9044418	64.0909675	False
1190315722	-21.9108975	64.0907422	False
1190315729	-21.9045266	64.0912703	False
1190315740	-21.9080598	64.0903913	False
1190315763	-21.8952853	64.092072	False
1190315884	-21.8951297	64.0925263	False
1190315887	-21.9064953	64.0910912	False
1190315924	-21.9100955	64.0902207	False
1190315970	-21.9052228	64.0905826	False
1190316080	-21.9078553	64.091287	False
1190316230	-21.9124428	64.0906282	False
1190316237	-21.9094786	64.090848	False
1190316266	-21.906149	64.0911213	False
1190316269	-21.9096231	64.0908357	False
1190349286	-21.8967237	64.0965793	False
1190349302	-21.8951611	64.0959094	False
1190349316	-21.8957191	64.0963329	False
1190349328	-21.8957502	64.0959482	False
1190349349	-21.8945394	64.0960787	False
1190349354	-21.8980353	64.0969014	False
1190349399	-21.9082108	64.0984694	False
1190349471	-21.901557	64.0951699	False
1190349495	-21.894683	64.0959174	False
1190349503	-21.9018389	64.0951601	False
1190349515	-21.8983204	64.0963997	False
1190349562	-21.8970014	64.0960723	False
1190349615	-21.9000522	64.0941297	False
1190349637	-21.9046088	64.0972205	False
1190349646	-21.9006349	64.0938657	False
1190349708	-21.8926486	64.0957054	False
1190349722	-21.9003362	64.0967905	False
1193009752	-21.8994094	64.0942478	False
1193010078	-21.8994922	64.0949284	False
1193010159	-21.8999725	64.0955576	False
1193010620	-21.9191142	64.0906255	False
1193010685	-21.9000553	64.0956135	False
1193775298	-21.90772	64.0978877	False
1193775303	-21.9132665	64.091984	False
1193775466	-21.9207856	64.0926803	False
1193775484	-21.9083796	64.0943812	False
1193775560	-21.9216294	64.0919054	False
1193775566	-21.9098452	64.0938317	False
1193775570	-21.9115419	64.0980202	False
1193775609	-21.9150947	64.0932813	False
1193775624	-21.9117144	64.0919588	False
1193775642	-21.9091423	64.0975363	False
1193775723	-21.9142061	64.0979688	False
1193775732	-21.9162663	64.0918929	False
1193775734	-21.9133649	64.0986473	False
1193775749	-21.9116307	64.0936523	False
1193775798	-21.914757	64.0924101	False
1193776026	-21.9132229	64.0923805	False
1193776076	-21.9148059	64.0920022	False
1193776108	-21.9139827	64.0932646	False
1193776162	-21.9087208	64.0979062	False
1193776193	-21.9081998	64.094231	False
1193776238	-21.9138619	64.0934107	False
1193776247	-21.9072494	64.0972505	False
1193776265	-21.9090317	64.094408	False
1193776440	-21.9146886	64.0927116	False
1193776545	-21.9087556	64.0937653	False
1193776574	-21.9091998	64.0942759	False
1193776706	-21.9112424	64.0923454	False
1193776720	-21.9153493	64.0927282	False
1194972400	-21.9209451	64.1013549	False
1194972426	-21.9154722	64.1019469	False
1194972450	-21.9096169	64.1018078	False
1194972474	-21.9287469	64.0907791	True
1194972481	-21.9278513	64.0901238	True
1194972596	-21.9275371	64.0910782	True
1194972601	-21.9287287	64.1031179	False
1194972614	-21.9349148	64.0883235	True
1194972681	-21.9132829	64.093602	False
1194972692	-21.9294834	64.1023988	False
1194972718	-21.922365	64.0966222	False
1194972771	-21.920201	64.1020628	False
1194972809	-21.9248776	64.0904638	False
1194972892	-21.9146369	64.1019807	False
1194972940	-21.928546	64.0908376	True
1194973047	-21.9250113	64.0901453	False
1194973064	-21.9279437	64.0909	True
1194973069	-21.9271072	64.1025449	False
1194973102	-21.9284597	64.0898965	False
1194973123	-21.9261722	64.0914009	True
1194973304	-21.9106917	64.0947245	False
1194973335	-21.9271176	64.1010636	False
1194973450	-21.9241027	64.1016018	False
1194973594	-21.9125919	64.0946654	False
1194973756	-21.927887	64.1018974	False
1194973798	-21.928233	64.0903523	True
1196380830	-21.9264594	64.0916955	True
1196380845	-21.9307564	64.0932455	False
1196380870	-21.9347584	64.0922678	False
1196380911	-21.9348405	64.0923735	False
1196380946	-21.9290666	64.0912622	False
1196380970	-21.934351	64.0922174	False
1196381093	-21.9341048	64.0923707	False
1196381126	-21.951292	64.0861747	False
1196381132	-21.9441664	64.0921043	False
1196381258	-21.9543557	64.0920321	False
1196381395	-21.9310778	64.09301	False
1196381425	-21.9342771	64.0925052	False
1196381488	-21.9510907	64.0856822	False
1196381596	-21.9440168	64.0915029	False
1197747513	-21.9580246	64.0852883	False
1197747972	-21.9485598	64.0869013	False
1197747992	-21.9264466	64.0890064	False
1197748084	-21.9480007	64.0903252	False
1197748194	-21.9464129	64.0862146	False
1197748264	-21.9840334	64.0787957	False
1197749173	-21.9370728	64.0872889	False
1197749223	-21.9510627	64.0895249	False
1197749276	-21.9448847	64.0857028	False
1197749322	-21.9347462	64.0909995	False
1197749329	-21.9799328	64.0802482	False
1197749334	-21.9853012	64.0797113	False
1197749784	-21.9382127	64.0945454	False
1197749954	-21.9500582	64.0869658	False
1197750123	-21.9644582	64.0839777	False
1197750128	-21.9419939	64.0941834	False
1197751360	-21.9488821	64.09152	False
1197752032	-21.9486187	64.0870966	False
1197752226	-21.9836535	64.0804982	False
1197753704	-21.9393636	64.0947729	False
1197754072	-21.949757	64.089332	False
1197754353	-21.9390639	64.0942875	False
1197754378	-21.9588916	64.0858907	False
1197754795	-21.9484532	64.0890999	False
1197754805	-21.9498636	64.0865838	False
1197754878	-21.9526087	64.0894741	False
1197754982	-21.9396416	64.0946929	False
1197755247	-21.9816003	64.0811622	False
1197755279	-21.9486967	64.0909113	False
1199566051	-21.9147393	64.0861332	True
1201099002	-21.8155544	64.0985928	False
1201099055	-21.8121092	64.1010249	False
1201099069	-21.8208884	64.098552	False
1201099125	-21.8301741	64.1012552	False
1201099153	-21.815447	64.1053768	False
1201099203	-21.8182199	64.0985376	False
1201099209	-21.8124501	64.1000385	False
1201099317	-21.8127336	64.0993179	False
1201099374	-21.8267263	64.0992274	False
1201099478	-21.8235534	64.0985782	False
1201099500	-21.8271571	64.099336	False
1201115403	-21.8443446	64.0964786	False
1201115404	-21.8438748	64.0953122	False
1201238776	-21.8381207	64.1063336	False
1201238829	-21.841336	64.1068567	False
1201238835	-21.8265862	64.1075617	False
1201238848	-21.8375276	64.1061985	False
1201238872	-21.8407285	64.1099863	False
1201238873	-21.8396076	64.1065078	False
1201238911	-21.8307756	64.1042999	False
1201238948	-21.8284804	64.1059961	False
1201238963	-21.8388638	64.1064209	False
1201239001	-21.834618	64.104374	False
1201239020	-21.825662	64.1083437	False
1201239039	-21.8275312	64.1067841	False
1201239049	-21.8260909	64.1097207	False
1201407304	-21.9431511	64.1482149	False
1202434100	-21.8585579	64.1027004	False
1202434128	-21.8278674	64.098255	False
1202434493	-21.8418353	64.0974567	False
1202947056	-21.9385056	64.1570277	False
1203320052	-21.8493994	64.1069837	True
1203320056	-21.8496981	64.1070006	True
1203320088	-21.8430855	64.112314	False
1203320099	-21.8490481	64.1069867	True
1203320120	-21.8494881	64.107046	True
1203490015	-21.8405756	64.1243365	False
1203565259	-21.8308767	64.1316173	False
1203565326	-21.8198494	64.1322659	False
1203565383	-21.8298811	64.1319502	False
1203903654	-21.7969563	64.137759	False
1203903713	-21.795066	64.1341862	False
1203903725	-21.8093651	64.1373183	False
1203903741	-21.8094307	64.1368328	True
1203903759	-21.789622	64.1348532	False
1203903774	-21.8096407	64.136909	True
1203903893	-21.7954116	64.140455	True
1203904116	-21.8095434	64.1373904	False
1203904151	-21.8085326	64.1368479	False
1203904156	-21.809539	64.1372451	False
1203904185	-21.8017175	64.1383019	False
1203904265	-21.8088537	64.1371086	True
1203904339	-21.7954203	64.1375951	False
1203904360	-21.8090365	64.137183	True
1203904487	-21.8086732	64.1373491	True
1204072204	-21.8322138	64.1193033	False
1204996745	-21.9158807	64.143833	True
1205149703	-21.7795186	64.1394558	False
1205149708	-21.7848329	64.1386587	False
1205149799	-21.7824632	64.1392471	False
1205149937	-21.781428	64.1384828	False
1205150018	-21.7854447	64.1391579	False
1205150050	-21.7810903	64.1392526	False
1205150107	-21.7831052	64.1391972	False
1205150108	-21.7696746	64.1373468	True
1205150146	-21.7772623	64.1368055	False
1205150246	-21.7810238	64.1387303	False
1205150336	-21.7746154	64.1429235	True
1205150340	-21.7774416	64.1411365	True
1205150400	-21.7847546	64.1391491	False
1205150476	-21.7808019	64.1384729	False
1205150509	-21.7854573	64.1386664	False
1205150639	-21.7836182	64.1392036	False
1205150749	-21.7831036	64.1392516	False
1205150760	-21.7798601	64.1387215	False
1205150787	-21.7811661	64.1393962	False
1206681110	-21.7926709	64.1429665	False
1206681648	-21.7988269	64.1485829	False
1206681854	-21.8069696	64.1413474	True
1206682095	-21.8029736	64.1515694	True
1206682131	-21.8065154	64.1427785	True
1206682928	-21.795758	64.1408838	False
1206683222	-21.8017505	64.1523054	True
1206683232	-21.7877133	64.1474913	False
1206683873	-21.7975193	64.1405918	True
1206683925	-21.7946058	64.1504247	False
1206684191	-21.7893118	64.1497554	False
1206929936	-21.7891424	64.1521218	False
1206929957	-21.7713918	64.1510687	True
1206929960	-21.7767386	64.1513482	False
1206929977	-21.7903018	64.1514345	False
1206929998	-21.7827501	64.1519471	False
1206930004	-21.7812162	64.1517854	False
1206930061	-21.7713814	64.1517011	True
1206930078	-21.7746609	64.1449727	True
1206930148	-21.7717292	64.1506174	True
1206930226	-21.7936572	64.1511584	False
1206930273	-21.7907292	64.1527834	False
1206930385	-21.7905972	64.1517955	False
1206930414	-21.78939	64.1516228	False
1206930434	-21.7829194	64.1519624	False
1206930439	-21.7933676	64.1516808	False
1206930495	-21.7744158	64.1446891	True
1206930541	-21.7857184	64.1538352	False
1206930573	-21.7771398	64.151453	False
1207513883	-21.9980778	64.1587417	False
1208294984	-21.8119773	64.1210046	True
1208295000	-21.8011791	64.1165822	False
1208295014	-21.8111229	64.1208731	False
1208295050	-21.7662888	64.1006317	False
1208295066	-21.7878477	64.1171301	False
1208295075	-21.7767559	64.1140181	False
1208295084	-21.7772836	64.0977969	False
1208295086	-21.7650563	64.1011539	False
1208295087	-21.8122126	64.1205912	True
1208295090	-21.7830446	64.1125716	False
1208295096	-21.7852699	64.1097968	False
1208295101	-21.7787849	64.0999846	False
1208295107	-21.7802936	64.1040976	False
1208295127	-21.8130031	64.1211045	False
1208295132	-21.7781371	64.1006	False
1208295139	-21.782089	64.1050886	False
1208295147	-21.7784929	64.097554	False
1208295153	-21.7652497	64.101546	False
1208295155	-21.7844889	64.1118004	False
1208295169	-21.7826505	64.1063482	False
1208295171	-21.7826562	64.1039628	False
1208295173	-21.7783611	64.1003897	False
1208295183	-21.7823193	64.1044034	False
1208295192	-21.8119176	64.1241412	False
1208295206	-21.7774747	64.1007647	False
1208295217	-21.7862785	64.114656	False
1208295225	-21.8116129	64.1234691	True
1208295226	-21.8116365	64.1241683	True
1208295243	-21.7858661	64.1087054	False
1208295252	-21.785188	64.1135614	False
1208295299	-21.8116846	64.1241403	False
1208295300	-21.8118087	64.1213106	True
1208295302	-21.7853427	64.1106659	False
1208295322	-21.8117485	64.1253642	True
1208295339	-21.7817231	64.1055251	False
1208295352	-21.7890687	64.1141866	False
1208295355	-21.7821541	64.102913	False
1208295377	-21.7804412	64.1058158	False
1208295397	-21.8118226	64.1240441	False
1208295403	-21.7780001	64.1006517	False
1208295407	-21.7798369	64.1045266	False
1208295409	-21.8119361	64.1244112	True
1208295425	-21.7862579	64.1108039	False
1208295427	-21.7860519	64.1097135	False
1208295438	-21.7857014	64.1101915	False
1208295444	-21.8120202	64.1286681	True
1208295453	-21.7878525	64.1099132	False
1208295455	-21.8116876	64.1249063	True
1208295471	-21.8117894	64.1242353	False
1208295479	-21.8031682	64.1168712	False
1208295486	-21.7871442	64.1139925	False
1208295492	-21.777611	64.097677	False
1208295507	-21.7835476	64.1144857	False
1208295517	-21.7980592	64.1188739	False
1208295519	-21.8122023	64.1210279	True
1208295522	-21.7699378	64.1004001	False
1208295530	-21.8014597	64.1236701	False
1208295559	-21.7802173	64.0992828	False
1208295587	-21.8017009	64.1236663	False
1208295612	-21.7859137	64.109894	False
1208295648	-21.777989	64.0976237	False
1208295653	-21.8126288	64.1211162	False
1208295656	-21.7887672	64.1169442	False
1208295660	-21.7793152	64.1049737	False
1208295675	-21.7769087	64.0980782	False
1208295701	-21.8116375	64.1241049	True
1208295708	-21.8119257	64.1210849	True
1208295726	-21.7688157	64.1005218	False
1208295743	-21.7796463	64.1074641	False
1208295764	-21.7815263	64.1042886	False
1208295794	-21.7892217	64.1173608	False
1208295796	-21.8122643	64.1287056	True
1208295841	-21.8119459	64.1241652	True
1208295861	-21.7579718	64.1012964	False
1208295868	-21.8111096	64.1209741	False
1208295871	-21.7854058	64.1119287	False
1208295876	-21.7803291	64.108189	False
1208295890	-21.7815365	64.1067751	False
1208295893	-21.7864875	64.1104979	False
1208295925	-21.7892118	64.0978475	True
1208295944	-21.8032253	64.1196963	False
1208295956	-21.7818637	64.1038506	False
1209489888	-21.8923208	64.1399983	True
1209489891	-21.9069282	64.1434348	True
1209489898	-21.9068077	64.1430438	False
1209501037	-21.886609	64.1403217	True
1209721602	-21.7683583	64.1021467	False
1209721650	-21.7755691	64.0995175	False
1209721668	-21.7774748	64.0985539	False
1210066569	-21.8070466	64.1072343	False
1210066572	-21.830489	64.1102535	False
1210066584	-21.8340884	64.1041855	False
1210066608	-21.8159813	64.1021103	False
1210066667	-21.776526	64.1036299	True
1210066683	-21.8160055	64.1011833	False
1210066713	-21.8324412	64.1102682	False
1211426816	-21.7604652	64.1311979	True
1211426839	-21.7605838	64.1312449	True
1211427136	-21.7608696	64.1310898	False
1211427351	-21.749012	64.1344385	True
1211427489	-21.7604822	64.1313044	True
1211427508	-21.7499867	64.1335999	True
1211427665	-21.7675619	64.1285185	False
1211427683	-21.7675442	64.1282901	False
1212536985	-21.9563893	64.131288	False
1212537031	-21.957226	64.1315007	False
1212537082	-21.9535502	64.1311012	False
1212537086	-21.9574304	64.131109	False
1212537095	-21.9567919	64.1308747	False
1212537119	-21.9539582	64.1306743	False
1212537151	-21.9555754	64.1310818	False
1212537172	-21.9509214	64.1286696	False
1212537185	-21.9545787	64.1293902	False
1212537192	-21.9561007	64.1306902	False
1221401048	-21.9842353	64.1486549	False
1221401050	-21.9848692	64.1481443	False
1221993745	-21.9156673	64.1437941	True
1221993782	-21.9195749	64.1401819	True
1221993792	-21.9187179	64.1409943	True
1221993803	-21.9231634	64.1368041	True
1221993811	-21.9180747	64.1415551	True
1221993840	-21.9178091	64.1417908	True
1221993859	-21.9146547	64.1449857	True
1221993866	-21.9175473	64.1420486	True
1221993889	-21.9169904	64.1425551	True
1221993894	-21.9191658	64.1405842	True
1221993898	-21.9146354	64.1456417	True
1221993920	-21.914674	64.1458058	True
1221993930	-21.920074	64.1396803	True
1221993938	-21.9207211	64.1391051	True
1221993947	-21.9222245	64.1376723	True
1221993956	-21.9182495	64.1413954	True
1222527289	-21.951573	64.1529368	False
1222527336	-21.9523956	64.1528388	True
1222527374	-21.9523786	64.1530186	True
1223832676	-21.84768	64.1160051	False
1223832863	-21.8463665	64.1149914	False
1223832928	-21.8465484	64.1151268	False
1223833003	-21.8470271	64.1155004	False
1224804794	-21.7595199	64.1412556	False
1224804800	-21.7595036	64.1412181	False
1224804802	-21.7597803	64.1410812	False
1224804805	-21.7601072	64.1412201	False
1225343562	-21.9374822	64.1392189	False
1225343600	-21.9386141	64.1391214	True
1225343604	-21.9378945	64.1394946	True
1225420611	-21.9364255	64.147235	True
1225420643	-21.9384588	64.1459715	True
1225420655	-21.9355165	64.1477706	True
1225420659	-21.9345722	64.1483263	True
1225420667	-21.9312161	64.149432	True
1225420709	-21.9388924	64.1457021	True
1225420711	-21.9379181	64.1463075	True
1225440679	-21.9231167	64.1351201	True
1225440684	-21.9233384	64.1350877	True
1225440702	-21.9245613	64.1349581	True
1226680937	-21.9029731	64.1431464	False
1226680942	-21.9032115	64.1431908	False
1226680946	-21.9031149	64.1432202	False
1226680953	-21.9029809	64.1431897	False
1226680964	-21.9030661	64.1431088	False
1226763671	-21.9088573	64.1266899	False
1226770281	-21.9000597	64.1227619	False
1226780676	-21.9243755	64.1309774	False
1226819550	-21.8705339	64.1512128	True
1226819733	-21.8718637	64.1502422	True
1226819869	-21.866338	64.1508754	True
1226819891	-21.8663638	64.1508075	True
1227319533	-21.8207866	64.132807	False
1227319557	-21.8159205	64.1320582	False
1227319597	-21.8157547	64.13261	False
1227319711	-21.8184492	64.1325857	False
1227319713	-21.8156666	64.1326021	False
1227319735	-21.8178415	64.1326439	False
1227347656	-21.8602859	64.1465998	False
1227347691	-21.8612044	64.1407727	False
1227871676	-21.8665961	64.1509141	True
1227871685	-21.8633244	64.1503189	False
1227871711	-21.8625143	64.1506744	True
1228091989	-21.8686428	64.1331272	True
1228091992	-21.8682441	64.1329029	True
1228091999	-21.863018	64.1304661	True
1228092007	-21.8670632	64.1322215	True
1229262928	-21.8624267	64.1290358	False
1229262948	-21.8632165	64.1288821	True
1229320415	-21.8623902	64.1280763	False
1229320422	-21.8632236	64.1265107	False
1229320466	-21.8633396	64.1303	True
1229320510	-21.8634572	64.1294045	True
1229320540	-21.8634064	64.1288162	True
1229320577	-21.863067	64.1280608	True
1229320579	-21.8634555	64.1289832	True
1229320588	-21.8630317	64.12767	True
1229320601	-21.8632758	64.128127	True
1229320617	-21.8633037	64.1303677	True
1229320628	-21.8639531	64.1266992	False
1229320629	-21.8632671	64.1280605	True
1229320632	-21.8632158	64.1301694	True
1229320648	-21.8630776	64.1281277	True
1229320671	-21.861948	64.1281188	False
1229340601	-21.8693726	64.1349223	False
1229340603	-21.8713769	64.1339658	True
1229340609	-21.8730418	64.1330726	True
1229340627	-21.8709086	64.1342461	True
1229340631	-21.8705259	64.134215	True
1229340637	-21.8728823	64.1329868	True
1229344676	-21.8703623	64.1339317	True
1229344677	-21.8660894	64.1315526	True
1229344696	-21.8657473	64.1313919	True
1229344722	-21.8707423	64.1341495	True
1229344728	-21.8659856	64.1316551	True
1229344730	-21.8677523	64.1324321	True
1229344747	-21.8684341	64.1328314	True
1229344749	-21.8667985	64.131895	True
1229357126	-21.9067783	64.1453722	True
1229357130	-21.9065309	64.1455671	True
1229357136	-21.9063895	64.1454089	True
1229357141	-21.9068554	64.1455065	True
1229357145	-21.9064444	64.1453778	True
1229538425	-21.8641793	64.1256436	False
1229538536	-21.8640067	64.1255953	False
1229538544	-21.8628226	64.1262537	False
1229538549	-21.8645077	64.1253275	False
1229542091	-21.875779	64.1290049	True
1229542137	-21.8768354	64.129657	False
1229542189	-21.8758976	64.129161	True
1229542225	-21.8744756	64.1292493	False
1229548411	-21.8769348	64.1273419	True
1229697863	-21.8836093	64.1313328	False
1229697873	-21.8859887	64.1300268	False
1229697925	-21.8840948	64.1303863	True
1229697929	-21.8843047	64.1304762	True
1229697979	-21.8849057	64.1311826	False
1229698018	-21.8828827	64.1306786	False
1229698099	-21.8856778	64.1288431	True
1229698109	-21.8872957	64.1294819	False
1229698163	-21.8819107	64.130698	False
1229698165	-21.8833127	64.1312632	False
1229698186	-21.8850871	64.1310255	False
1229698224	-21.886738	64.1301446	False
1229698235	-21.8863228	64.1286501	False
1229726369	-21.8674033	64.1301986	False
1229726370	-21.8705955	64.1315959	False
1229726377	-21.8674922	64.1305456	False
1229726394	-21.8731356	64.1326303	True
1229726397	-21.8671603	64.1304724	False
1229726431	-21.8707187	64.1303419	False
1229726444	-21.8670501	64.1307052	False
1229726445	-21.8675205	64.1304756	False
1229726446	-21.8712674	64.1304765	False
1229735063	-21.8976607	64.1267048	False
1229772220	-21.8890936	64.1269157	False
1229772242	-21.8908144	64.1272171	False
1229772246	-21.8994727	64.1288294	True
1229772249	-21.9000263	64.128556	True
1229772271	-21.8919778	64.1275365	False
1229772293	-21.9004069	64.1288876	True
1229772305	-21.8947611	64.1281497	False
1229772328	-21.8980835	64.1289987	False
1229772347	-21.9000456	64.1292662	True
1229772353	-21.8943417	64.1319289	False
1229772384	-21.887499	64.1266627	True
1229772414	-21.898944	64.1288607	False
1229772425	-21.8992006	64.1288997	True
1229772433	-21.9000355	64.1289201	True
1229772448	-21.8968918	64.1284597	False
1229772457	-21.8979492	64.1286116	False
1229825733	-21.8726972	64.1501246	False
1229825737	-21.8634268	64.1479285	False
1229825775	-21.8828797	64.1512284	False
1229825845	-21.8875984	64.1465984	False
1229825942	-21.8873249	64.146603	False
1231715676	-21.8868171	64.1362631	False
1231715695	-21.8894631	64.1373723	False
1231715698	-21.8881613	64.1369469	False
1231715707	-21.8938105	64.1381434	True
1231715709	-21.8962621	64.1385154	False
1231715720	-21.8940767	64.1381915	True
1231715721	-21.885046	64.1350905	False
1231715782	-21.8858906	64.1356497	False
1231719491	-21.8947207	64.1343847	False
1231719504	-21.895446	64.1335334	False
1232371714	-21.8946876	64.1231929	False
1232371716	-21.8979241	64.1232707	False
1232371734	-21.8765438	64.1223527	False
1232371746	-21.8825261	64.1219706	False
1232371748	-21.8980559	64.1246513	False
1232404789	-21.8922942	64.1453395	True
1232404803	-21.8881919	64.1496598	True
1232404821	-21.8986518	64.1326975	True
1232404826	-21.8970833	64.1328439	False
1232404827	-21.8940014	64.1403129	True
1232404830	-21.8934731	64.1463556	True
1232404832	-21.8929811	64.1381417	True
1232404839	-21.8888332	64.1242146	True
1232404840	-21.889031	64.1495527	True
1232404848	-21.893253	64.1470903	True
1232404853	-21.8935624	64.138519	True
1232404854	-21.8949001	64.1472921	True
1232404860	-21.8924827	64.1458727	True
1232404889	-21.8941698	64.1402072	True
1232404907	-21.8893371	64.1247779	True
1232404921	-21.8928769	64.1405161	True
1232404923	-21.89281	64.1468195	True
1232404939	-21.8927649	64.1411797	True
1232404943	-21.8990491	64.133348	False
1232404944	-21.8918763	64.1464434	True
1232404954	-21.8941232	64.1376863	True
1232404955	-21.897871	64.1335963	True
1232404964	-21.8931164	64.1395575	True
1232404971	-21.8923434	64.1478215	True
1232404972	-21.8975008	64.1335654	True
1232404974	-21.8929696	64.1466861	True
1232404982	-21.8884396	64.1499094	True
1232404985	-21.8903199	64.1240262	False
1232404991	-21.893089	64.1409291	True
1232405005	-21.8932037	64.1380408	True
1232405006	-21.8895213	64.1242145	True
1232601824	-21.9095415	64.1151587	False
1232601920	-21.8979859	64.1172268	True
1232954720	-21.8485749	64.1283902	False
1232954732	-21.8320475	64.1244112	False
1232954917	-21.8318237	64.1245284	False
1233099573	-21.8498304	64.1342165	False
1233099580	-21.858923	64.1319725	False
1233099581	-21.8467807	64.1344704	False
1233099583	-21.8628181	64.1304608	True
1233099587	-21.8454014	64.1346272	False
1233099609	-21.8500647	64.1341981	False
1233099611	-21.8616328	64.1309664	False
1233099622	-21.8538495	64.1333778	False
1233099637	-21.8626069	64.1303902	True
1233105023	-21.8475542	64.1345118	False
1233105035	-21.8468104	64.134824	False
1233428116	-21.8507547	64.1341214	False
1233428123	-21.8506013	64.1342557	False
1233428125	-21.8500401	64.1339186	False
1233428127	-21.8497985	64.133853	False
1233428128	-21.8498501	64.1345948	False
1233428135	-21.8500977	64.1346724	False
1233428139	-21.8492607	64.1342642	False
1233428140	-21.8490714	64.1343896	False
1233763436	-21.9075232	64.1469788	True
1233763440	-21.9060639	64.1463888	False
1234887508	-21.7635458	64.1380446	False
1234887596	-21.7667215	64.1398733	False
1234887636	-21.7671458	64.1397514	False
1234887642	-21.7655588	64.1404597	False
1234887656	-21.7666766	64.1395601	False
1236835199	-21.7593749	64.1302497	False
1236835446	-21.7616145	64.1305617	False
1236925874	-21.7676579	64.1300622	False
1236926244	-21.7670665	64.1293963	False
1236927624	-21.7620963	64.1226335	False
1236927629	-21.7646087	64.1232885	False
1236927630	-21.7621287	64.1223204	False
1236927636	-21.7636509	64.1227176	False
1236927637	-21.7649558	64.1234158	False
1236927638	-21.7658305	64.1236991	False
1236927639	-21.7630575	64.1227314	False
1236927640	-21.7644667	64.1231904	False
1236927739	-21.7602848	64.1231312	False
1236927740	-21.7600321	64.1232158	False
