u	v	length	name
826809546	1575604710	40.45184451673234	Garðavegur
826809546	253469507	119.92233382218652	Garðavegur
828001041	367870724	55.342014231801755	Hringbraut
828001041	297872832	45.926830232164626	Hringbraut
828001068	626797602	48.83467411662659	Bárukinn
828001068	626792017	48.18164294994592	Bárukinn
828001068	828001282	104.25363015045258	Fagrakinn
828001086	828001207	55.71910832370622	Stekkjarkinn
828001086	613703614	25.171903840075178	Stekkjarkinn
828001112	828001041	207.7979053783609	Kaldakinn
828001112	626797508	52.20376779720771	Bárukinn
828001112	828001272	54.02411889875925	Bárukinn
828001118	980855325	153.67191081029378	Kvíholt
828001118	732108442	72.0141135333345	Ölduslóð
828001118	732108405	261.5362538076625	Ölduslóð
828001131	626792017	104.42824520876216	Grænakinn
828001131	828001322	51.048019643266514	Stekkjarkinn
828001207	828001322	52.215030615352724	Stekkjarkinn
828001207	828001086	55.71910832370622	Stekkjarkinn
828001207	828001112	103.87138396476645	Kaldakinn
828001217	297872831	127.10714220045668	Ölduslóð
828001217	732108442	127.45225997403622	Ölduslóð
828001217	297903421	70.84972627323502	Selvogsgata
828001217	297903418	66.13014475812085	Selvogsgata
828001242	828001068	210.70008842705872	Fagrakinn
828001242	537385965	47.56957858339649	Hringbraut
828001242	1695033617	14.159477957379703	Hringbraut
828001253	1822421387	57.17635938862428	Ljósatröð
828001253	1423180270	48.35046792615998	Ljósatröð
828001272	828001086	101.90559760558727	Háakinn
828001272	828001112	54.02411889875925	Bárukinn
828001272	6245685652	23.54557012090973	Bárukinn
828001282	828001068	104.25363015045258	Fagrakinn
828001289	297903421	67.88139445975337	Öldutún
828001289	6277579257	64.74965068736365	Öldugata
828001322	828001131	51.048019643266514	Stekkjarkinn
828001322	828001207	52.215030615352724	Stekkjarkinn
830672652	87373735	17.020769406490793	Kauptún
830672652	725853228	23.117650850821573	Urriðaholtsstræti
830679924	1225420659	152.27910229346466	Geirsgata
830706354	1907970277	52.145452720728585	Auðbrekka
830706354	323321334	50.513345304883835	Auðbrekka
834274406	255671000	132.171836916363	Breiðavík
834274696	255671002	96.31631281902933	Breiðavík
834276004	255671010	90.68600796335906	Breiðavík
834276272	255671010	160.00617554871195	Breiðavík
834276436	834276444	92.4321412664795	Breiðavík
834276444	834276483	17.05392811985721	Breiðavík
834276444	255670995	27.255110115919404	Breiðavík
834276444	834276436	92.4321412664795	Breiðavík
834276483	255671010	52.60472112890976	Breiðavík
834276483	834276444	17.05392811985721	Breiðavík
834276483	834276764	194.48958100304006	Breiðavík
834276764	834276483	194.48958100304006	Breiðavík
834278029	834278084	78.0276867171658	Hamravík
834278036	834278084	110.24253821563302	Hamravík
834278084	834278036	110.24253821563302	Hamravík
834278084	834278029	78.02768671716582	Hamravík
834278084	255670962	43.11514419118024	Hamravík
834278338	834278341	54.9221999764539	Hamravík
834278341	834278458	52.1078518513486	Hamravík
834278341	255670962	134.84060519104895	Hamravík
834278341	834278338	54.9221999764539	Hamravík
834278454	834278458	64.17848003523828	Hamravík
834278458	834278341	52.1078518513486	Hamravík
834278458	834278582	49.7086437271181	Hamravík
834278458	834278454	64.17848003523828	Hamravík
834278581	834278582	84.96829320170824	Hamravík
834278582	834278714	48.41726641824026	Hamravík
834278582	834278458	49.7086437271181	Hamravík
834278582	834278581	84.96829320170824	Hamravík
834278710	834278714	94.52170174656922	Hamravík
834278714	834278582	48.41726641824026	Hamravík
834278714	834278846	63.62619445639846	Hamravík
834278714	834278710	94.52170174656922	Hamravík
834278843	834278846	100.45762441110806	Hamravík
834278846	826699695	140.43375886529634	Hamravík
834278846	834278714	63.62619445639846	Hamravík
834278846	834278843	100.45762441110804	Hamravík
834279474	834279475	10.823180894753618	Gautavík
834279474	1575267643	29.85692816315541	Gautavík
834279474	834279788	93.71407485320856	Gautavík
834279475	834279474	10.823180894753618	Gautavík
834279575	834279788	42.542961411557485	Gautavík
834279575	255671004	56.598526067031436	Hamravík
834279575	826699695	226.41228890204295	Hamravík
834279785	834279788	79.99249433641083	Gautavík
834279788	834279575	42.542961411557485	Gautavík
834279788	834279474	93.71407485320856	Gautavík
834279788	1206930573	59.344282982413816	Gautavík
834279788	834279785	79.99249433641083	Gautavík
834279798	834279888	31.14942587561791	Gautavík
834279798	1206930573	90.80883669499994	Gautavík
834279798	834279886	49.2298197222662	Gautavík
834279886	834279798	49.2298197222662	Gautavík
834279888	834279798	31.14942587561791	Gautavík
834280481	1067871176	16.210151413038886	Ljósavík
834280483	613717952	81.10401559508117	Ljósavík
834280483	826699695	41.90823595189342	Ljósavík
834280483	1067871173	71.10038336338036	Ljósavík
834280483	1067871176	72.39813970550034	Ljósavík
837572881	3912132978	5.391296573905427	Nýbýlavegur
837572881	837572916	162.44165710160107	Nýbýlavegur
837572888	3912132978	126.71532937258293	Nýbýlavegur
837572888	830706354	24.531950380572365	Auðbrekka
837572916	837572881	162.4416571016011	Nýbýlavegur
837572916	613705991	26.07777780191936	Dalbrekka
837572916	1907970277	241.45855440316552	Dalbrekka
837573152	2469557257	44.58031306709955	
837573152	4517020437	106.60330188027268	Hafnarfjarðarvegur
837619708	1197752032	55.77998805367598	Klettás
837619708	837619758	31.343305762137764	Klettás
837619708	837619813	57.18484882215048	Klettás
837619735	252745107	73.8928564258391	Þórsmörk
837619757	613705021	195.14527952146983	Brekkuás
837619758	837619708	31.343305762137764	Klettás
837619758	837619881	38.376411723482576	Klettás
837619758	837619834	45.33398191236322	Klettás
837619780	837619895	192.17282743940726	Bjarkarás
837619793	613705030	48.94570517580852	Ögurás
837619794	837620032	83.10707746040816	Strikið
837619794	837620032	83.01499934109468	['Strikið', '17. júnítorg']
837619794	252745577	131.719628256485	['17. júnítorg', 'Strandvegur']
837619795	837619931	43.403230293104485	Breiðás
837619795	837619885	75.76446323004919	Breiðás
837619795	1197749173	189.96284127722376	Laufás
837619810	837619913	14.748203825165337	Marargrund
837619811	837619833	136.13912683537808	Asparás
837619811	613705042	47.938706356574976	Ásabraut
837619811	613705045	118.06487684835527	Ásabraut
837619813	837619904	118.09382453763942	['Lerkiás', 'Hlíðarás']
837619813	837620024	34.91735838561338	Hlíðarás
837619813	837619708	57.184848822150485	Klettás
837619816	837620032	138.27639150176776	Strikið
837619816	252745542	189.51311760801804	Langalína
837619816	5005583727	70.61357521645269	Langalína
837619830	613705024	308.0805948672058	Brúnás
837619833	837619811	136.13912683537805	Asparás
837619834	837619758	45.33398191236322	Klettás
837619881	837619758	38.376411723482576	Klettás
837619885	837619795	75.76446323004919	Breiðás
837619885	613705019	22.883076517044458	Breiðás
837619885	8556744919	148.63348744133413	Stórás
837619895	613705020	26.670545633775536	Ásabraut
837619895	837619780	192.17282743940726	Bjarkarás
837619895	613705019	53.72862600730558	Ásabraut
837619904	837619813	118.09382453763942	['Lerkiás', 'Hlíðarás']
837619913	837620054	40.34232361652029	Marargrund
837619913	837619810	14.748203825165337	Marargrund
837619913	837620022	50.67957427668816	Marargrund
837619917	1197749276	134.69050804323263	Furuás
837619917	837619967	72.36618119156782	Drafnarás
837619917	613704944	72.1767963191622	Drafnarás
837619917	1197754805	166.2925529530852	Eikarás
837619927	613704960	116.02736059297195	Holtás
837619928	837620024	44.5913209909409	Hlíðarás
837619928	613704960	23.02523977387173	Hlíðarás
837619928	1197749954	122.26784148634283	Hraunás
837619931	837619795	43.403230293104485	Breiðás
837619952	613705042	123.49276108494821	Bergás
837619957	6287108530	35.40798317429023	Ránargrund
837619957	6287108530	17.70108377893132	Ránargrund
837619957	613705128	138.35798136794466	Ránargrund
837619967	1197747972	99.37016044682528	Greniás
837619967	1197748194	52.13105282792363	['Drafnarás', 'Grjótás']
837619967	837619917	72.36618119156782	Drafnarás
837620002	252745577	340.3300778988737	Strandvegur
837620021	613705020	142.10814628789035	Melás
837620022	252745129	96.78394769898634	Marargrund
837620022	252745070	149.02598543626308	Marargrund
837620022	837619913	50.67957427668816	Marargrund
837620024	837619813	34.91735838561338	Hlíðarás
837620024	837619928	44.5913209909409	Hlíðarás
837620024	5538676987	94.77613534150224	Kjarrás
837620032	837619794	83.10707746040816	Strikið
837620032	837619794	83.01499934109466	['Strikið', '17. júnítorg']
837620032	837619816	138.27639150176776	Strikið
837620035	613705006	104.79611158866366	Birkiás
837620054	837619913	40.34232361652029	Marargrund
837627410	252744311	420.6498541177571	Hraunhólar
837627414	252744269	147.38608464875284	Langafit
837627414	252744761	158.34728019618615	Garðafit
837627414	837627477	63.12803295361664	Túnfit
837627420	252744265	88.80142636069803	Hraunholtsvegur
837627438	252744019	45.570294770686935	Lækjarfit
837627477	837627414	63.12803295361665	Túnfit
845205993	845206041	42.13245005774316	Traðarkotssund
845205993	79834542	83.28544403463918	Hverfisgata
845205993	71614460	55.975932530225236	Hverfisgata
845206041	845205993	42.13245005774316	Traðarkotssund
877883223	34827881	48.8580158168521	Fossvogsbrún
888854635	888854709	94.26738671658589	Fossaleynir
888854676	888854682	112.73607718971105	Fossaleynir
888854682	888854676	112.73607718971104	Fossaleynir
888854682	888854688	96.59123802517635	Fossaleynir
888854682	888854709	261.27091445455756	Fossaleynir
888854688	888854682	96.59123802517637	Fossaleynir
888854709	2004376455	23.58563378947478	Fossaleynir
888854709	888854635	94.26738671658589	Fossaleynir
888854709	888854682	261.2709144545575	Fossaleynir
888875501	2297682917	212.75314454954156	Æsustaðir
888881601	2309403887	832.8378592647578	Mosfellsvegur
888881601	375884024	591.7314405419959	Mosfellsvegur
888881601	2308875443	171.8995015923136	Mosfellskirkjuvegur
893522583	35296548	123.56233391644076	Múlavegur
905210177	297156699	206.9792653098278	Álmholt
905210179	296856624	41.73259506019441	Reykjabyggð
905210179	905210433	211.69850364443425	Reykjavegur
905210179	1962731900	46.143991693625566	Reykjavegur
905210224	470316458	19.12699724859262	Bogatangi
905210224	708861504	228.38248808803078	Bogatangi
905210228	1890684543	44.85881075904899	Álfatangi
905210228	470316463	25.780521307399866	Álfatangi
905210433	1962731872	43.32199946950737	Lindarbyggð
905210433	1889998605	236.3558881993797	Reykjavegur
905210433	905210179	211.69850364443425	Reykjavegur
950429132	2999716124	114.38922185062104	Lundur
968868074	1890684608	39.37112139831582	Arnartangi
968928290	2318953069	5.343789181506294	Rjúpnatorg
968928334	255374265	450.28633094769856	Vatnsendavegur
968928334	6275529020	39.31554595202698	Vatnsendavegur
968928336	2318953129	152.56613774733162	Akrakór
968928336	2318953091	217.81360862894743	Austurkór
968928336	2367915925	29.912230888336467	Austurkór
968928379	968928481	41.824369545528555	Lóutorg
968928379	2361019763	48.24101639021343	Austurkór
968928398	6275438885	8.011540359424089	Rjúpnatorg
968928400	2365703851	230.95762025818897	Aflakór
968928400	2367915948	23.271682790921894	Aflakór
968928446	5709609666	232.11009481244582	Markavegur
968928446	968928290	33.77455471843061	Markavegur
968928458	6275427723	30.721451975915258	Markavegur
968928458	1819098346	16.432397601519426	Kjóatorg
968928481	968928379	37.45548922027783	Lóutorg
968928481	2361019784	51.10798488129385	Austurkór
968928587	2367915921	55.488500159237944	Austurkór
968928587	968928398	34.33374192885784	Austurkór
968928592	6275427722	18.22887525270714	Kjóatorg
968928592	5709609666	34.86550786269175	Markavegur
972326457	972326525	38.86911196694407	Dalatangi
972326491	972326531	33.3292654593132	Dalatangi
972326525	972326457	38.86911196694407	Dalatangi
972326525	296642524	30.59290958043317	Dalatangi
972326525	972326531	66.83259888484997	Dalatangi
972326531	972326491	33.3292654593132	Dalatangi
972326531	972326525	66.83259888484997	Dalatangi
972326531	1889998675	96.54224245578581	Dalatangi
976079683	34508752	57.964305173450065	Bankastræti
976079728	35295454	65.9213208514836	Amtmannsstígur
976079728	35655763	59.588639595655664	Amtmannsstígur
976079728	976079683	87.28169250410403	Skólastræti
979736009	33719473	10.967672663456446	Háaleitisbraut
979736009	307385005	179.8184145540526	Háaleitisbraut
979736045	798528559	72.05628285182344	Safamýri
979736045	307385005	79.18254356722596	Safamýri
979736045	798528563	55.73612548278451	Safamýri
980855144	980855186	84.26996075319038	Suðurgata
980855164	5012181345	7.266537149393393	Mýrargata
980855164	980855203	83.57720917244828	Strandgata
980855164	980855322	84.15154455046715	Mýrargata
980855168	980855268	81.36408278694638	Reynihvammur
980855173	980855277	48.76361627044259	Hamarsbraut
980855173	613703375	404.2975837936892	Suðurgata
980855173	613703396	104.82410162960008	Suðurgata
980855186	980855209	44.89433088252106	Suðurgata
980855186	613703375	49.99147412884244	Suðurgata
980855186	980855144	84.26996075319038	Suðurgata
980855193	613703390	30.299360985799474	Hlíðarbraut
980855193	297871990	142.0584640738826	Hlíðarbraut
980855196	980855203	41.380657017417626	Strandgata
980855199	980855274	128.80055059021728	Birkihvammur
980855199	980855242	172.18920967284362	Hringbraut
980855199	980855248	71.76450350481323	Hringbraut
980855203	815740244	185.5770496500244	Strandgata
980855203	980855196	41.38065701741763	Strandgata
980855204	980855242	92.7987457031921	Garðstígur
980855209	980855186	44.89433088252106	Suðurgata
980855209	980855268	22.12244401612006	Hringbraut
980855209	1571682435	70.0458945645963	Hringbraut
980855242	980855204	92.7987457031921	Garðstígur
980855242	297872623	73.77657743492486	Hringbraut
980855242	980855199	172.18920967284362	Hringbraut
980855248	980855313	135.9965360023531	Lynghvammur
980855248	980855199	71.76450350481323	Hringbraut
980855248	980855268	72.71840341536443	Hringbraut
980855265	980855307	39.95673095207133	Öldugata
980855265	254042520	186.1962157814549	Öldugata
980855268	980855209	22.12244401612006	Hringbraut
980855268	980855168	81.36408278694638	Reynihvammur
980855268	980855248	72.71840341536443	Hringbraut
980855274	980855199	128.80055059021728	Birkihvammur
980855277	815740297	64.82717211707583	Hamarsbraut
980855277	980855173	48.76361627044259	Hamarsbraut
980855277	815740253	96.69449925542247	Hamarsbraut
980855292	980855193	183.9293126214099	Holtsgata
980855292	297903418	46.56995792538062	Hringbraut
980855292	297871990	230.05257725218144	Hringbraut
980855307	980855265	39.95673095207133	Öldugata
980855310	613703375	88.56332258874129	Suðurgata
980855313	980855248	135.9965360023531	Lynghvammur
980855322	980855164	84.15154455046715	Mýrargata
980855325	828001118	153.67191081029378	Kvíholt
980895935	826809510	39.373550474606304	Mjósund
980895970	253483797	21.081070971606312	Lækjargata
980895970	980895980	282.6574800460857	Fjarðargata
980895970	5020420193	33.24537828594205	Lækjargata
980895980	367876625	72.5198380769519	Linnetsstígur
980895980	1495353735	32.231928295735834	Linnetsstígur
980895980	980895970	282.6574800460857	Fjarðargata
980896034	367876621	85.63311884038919	Lækjargata
981545076	981545083	47.66466614195063	Kópavogsbrún
981545076	390525811	40.232156314495796	Urðarbraut
981545076	2406799948	15.34202032173091	Urðarbraut
981545079	390510262	36.10281504104514	Urðarbraut
981545079	390525811	31.28688284722129	Urðarbraut
981545079	981545086	173.24977277266177	Kópavogsbarð
981545081	390510262	32.62154212755451	Urðarbraut
981545081	1493652630	153.8547290674065	Kópavogsbakki
981545083	981545076	47.66466614195063	Kópavogsbrún
981545086	981545079	173.24977277266177	Kópavogsbarð
984465185	2401507446	94.63349295096947	Vesturvör
984465185	984465200	147.1200286427123	Vesturvör
984465185	137861416	105.56307773875407	Vesturvör
984465200	137861416	249.04183272187674	Vesturvör
984465200	2401502780	107.07948030434432	Vesturvör
984465200	984465185	147.1200286427123	Vesturvör
984465200	11145983456	95.37636986428153	Vesturvör
1014129863	1208295087	103.22403391302097	Höfðabakki
1014129863	36166096	632.1668663092858	Höfðabakki
1014379890	36166099	213.2806740921883	Höfðabakki
1014396244	286082207	10.549039723094644	Breiðholtsbraut
1014396244	5037141659	38.931254998608765	Jaðarsel
1014505558	2374444199	5.380768600366075	Norðurfell
1014505558	1201099125	25.429129179831094	Suðurfell
1014505558	326703156	103.80020749146514	Norðurfell
1014524686	1014524694	40.13167712120709	Lágaberg
1014524694	327350791	21.385240777287628	Lágaberg
1014524694	327350801	63.88955623128672	Lágaberg
1014524694	1014524686	40.13167712120709	Lágaberg
1014753490	79834542	126.30204938504755	Hverfisgata
1014753490	1225420655	9.87316569014239	Hverfisgata
1014753490	26479325	76.19930190348542	Lækjargata
1015291687	1511581335	101.55610585009653	Laugavegur
1015291687	11940679648	64.72113215740762	Laugavegur
1015291695	1511581335	4.371560226412905	Mjölnisholt
1015291695	1071788354	27.678686127503518	
1015291695	8936360272	97.17161085571266	Laugavegur
1019413460	316869506	29.0353084401484	Heiðargerði
1019413460	251760159	29.751737084234705	Heiðargerði
1019413460	1019413470	63.57975211410142	Heiðargerði
1019413461	1019413465	59.7931190856584	Heiðargerði
1019413462	1019413468	56.175820235439005	Heiðargerði
1019413463	316869504	37.58725467932869	Heiðargerði
1019413463	316869506	7.613403742745082	Heiðargerði
1019413463	1019413467	67.07062498832613	Heiðargerði
1019413465	251760159	5.949518720307391	Heiðargerði
1019413465	1019413468	31.568392204667973	Heiðargerði
1019413465	1019413461	59.7931190856584	Heiðargerði
1019413467	1019413463	67.07062498832613	Heiðargerði
1019413468	1019413465	31.568392204667973	Heiðargerði
1019413468	251760158	17.506269272398644	Heiðargerði
1019413468	1019413462	56.175820235439005	Heiðargerði
1019413470	1019413460	63.57975211410142	Heiðargerði
1021069222	75978316	105.55324376315625	Vesturás
1021179739	612684847	56.289548712977805	Þúfusel
1021179761	299422946	248.3850611768748	Stuðlasel
1021179780	611937527	25.400395857074535	Jakasel
1021179793	611937472	59.50432022682	Kambasel
1021179809	611937426	77.22413861508232	Lambasel
1021179832	611937435	104.88003269253798	Klyfjasel
1021179855	611937440	65.2701519208143	Kleifarsel
1021179860	299422644	270.40001027601625	Engjasel
1021179862	611937480	77.34508484686825	Kambasel
1021179920	281626864	55.73052105140533	Flúðasel
1021179941	611937496	112.4857814792639	Jöklasel
1021179965	299422611	129.84493192928113	Dalsel
1021179974	612684756	54.6239900331437	Látrasel
1021258170	1201238829	147.08293703405076	Þangbakki
1021258198	300363760	126.15719934748998	Maríubakki
1021359100	1021359204	121.28307505419599	Straumsalir
1021359111	602705091	198.70156251804184	Galtalind
1021359183	602729034	120.80519729157083	Glósalir
1021359193	1021359208	79.35549714555674	Suðursalir
1021359204	613708048	59.71372336063906	Sólarsalir
1021359204	1021359100	121.28307505419599	Straumsalir
1021359204	1086047101	84.76425126426345	Sólarsalir
1021359208	1021359193	79.35549714555674	Suðursalir
1021359208	1021359225	37.505509765671576	Suðursalir
1021359208	613708048	41.02842422701316	Suðursalir
1021359221	602729030	41.53196859369628	Forsalir
1021359222	602729133	75.74737812099944	Kórsalir
1021359225	1021359208	37.505509765671576	Suðursalir
1021359231	2477119211	32.4887062156631	Arnarnesvegur
1021359231	1086046966	38.50418890496006	Sólarsalir
1021359232	602729043	39.4894537962433	Jötunsalir
1021359243	613708048	127.92698987502628	Sólarsalir
1022591478	613711576	80.31187264784651	Urriðakvísl
1022591478	613711605	119.66311952696998	Urriðakvísl
1022591478	1022591492	54.64607380744123	Urriðakvísl
1022591488	613711605	64.92694285927519	Urriðakvísl
1022591492	1022591478	54.64607380744123	Urriðakvísl
1022591498	650737902	89.78218467233248	Reyðarkvísl
1022591498	650737882	53.49957219901246	Reyðarkvísl
1022591498	650738088	56.12064042276042	Reyðarkvísl
1022635377	5037804866	29.207068945890914	Höfðabakki
1022635377	1208295192	3.095283130261605	
1022635406	35786234	92.02498922724071	
1022635406	1208295409	54.68803742384867	Höfðabakki
1022635423	1344396679	155.47684803415672	
1022635438	36166090	225.83630948770133	Höfðabakki
1028946102	1028946258	35.605266796155746	Suðurströnd
1028946102	269072827	24.454307098409515	Norðurströnd
1028946258	269072829	44.29116003402012	Suðurströnd
1033651104	36315825	76.22229222521631	Miklabraut
1033651104	661194730	43.40265985470171	Bústaðavegur
1034120949	8224465446	28.20495055743812	Veghús
1034120949	8224465445	28.572148501668412	Veghús
1034120949	613718008	126.82337194464482	Veghús
1034120982	257168800	194.14712808942738	Garðhús
1034120982	1034120982	62.34876698312529	Garðhús
1034120982	1034120982	62.34876698312529	Garðhús
1034121025	59983668	44.47172056887674	Dalhús
1034121029	826673462	19.15217668879683	Veghús
1034121029	9177254651	43.35335898225926	Veghús
1034121029	613718010	21.780640251686087	Veghús
1034121116	257168806	258.0243771754787	Hlíðarhús
1038799468	1038799664	13.945018520348412	Eiðistorg
1038799468	269072820	32.98427568474213	Suðurströnd
1038799664	1038799468	13.945018520348412	Eiðistorg
1041321050	35296145	33.64288952175229	Álfheimar
1041321050	3825514435	37.2617071649926	Álfheimar
1041550915	59864821	12.403295786117507	Bíldshöfði
1041550915	1299529987	292.97776227780815	Höfðabakki
1044192831	823893472	113.5643392411184	Dverghamrar
1044192841	823901987	151.8972370688516	Stakkhamrar
1044192850	823914619	11.03283846337455	Sporhamrar
1044192850	823914619	87.68195764468886	Sporhamrar
1044192850	823914780	40.64092074977263	Sporhamrar
1044192854	823893440	25.506304363711646	Bláhamrar
1044192854	823893433	94.61622287057592	Bláhamrar
1044192854	823893426	65.55355981028075	Bláhamrar
1044192857	823894113	98.72005821681199	Hesthamrar
1044192863	823902564	49.601549700107086	Svarthamrar
1055735094	274377055	230.1830076453367	Reykjanesbraut
1064252084	35787034	61.168825505057804	
1064252084	35924862	96.51511486675261	Hringbraut
1064252375	34163854	86.49166332781391	Njarðargata
1064252375	1077675646	6.198109331534158	Njarðargata
1064270444	35294967	38.50716875674185	Barónsstígur
1064270444	35656674	126.95526609759557	Gamla Hringbraut
1064270444	9515017580	104.1294037491225	Hrafnsgata
1064270572	1225343562	11.023651503066853	Gamla Hringbraut
1064270572	34163599	25.762538575165294	Gamla Hringbraut
1067830388	1067830623	43.40600126782644	Viðarrimi
1067830388	1067830583	74.50287579201333	Viðarrimi
1067830388	1067830643	34.251401297849526	Viðarrimi
1067830389	1067830727	91.17517362989767	Viðarrimi
1067830389	1067830512	98.70042956842616	Viðarrimi
1067830389	5587089823	43.28309438820445	Viðarrimi
1067830407	1067830496	81.14041373612055	Sóleyjarimi
1067830414	1067830606	81.95576135385235	Smárarimi
1067830420	1067830576	75.42676765698299	Smárarimi
1067830431	1067830606	42.66889642468211	Smárarimi
1067830433	1206681648	5.514048268644266	Smárarimi
1067830433	87142287	71.90925675489775	Smárarimi
1067830433	1067830590	117.7218611215366	Smárarimi
1067830443	87142759	289.5935478453486	Stararimi
1067830462	1067830653	111.96602438794126	Smárarimi
1067830463	1067830583	42.06387984754015	Viðarrimi
1067830476	87141599	24.697602521670845	Viðarrimi
1067830476	1067830583	49.38104345090709	Viðarrimi
1067830476	1067830672	42.32177877549969	Viðarrimi
1067830480	87142759	68.96028291797654	Stararimi
1067830493	1067830761	42.72115238801458	Viðarrimi
1067830493	1067830648	85.86907130377865	Viðarrimi
1067830493	87141599	31.458150732593435	Viðarrimi
1067830496	87141828	18.41642940537328	Sóleyjarimi
1067830496	1067830407	81.14041373612055	Sóleyjarimi
1067830496	1067842088	159.31739597122748	Sóleyjarimi
1067830512	1067830389	98.70042956842616	Viðarrimi
1067830517	1067830576	72.15103313667076	Smárarimi
1067830519	1067830581	70.58179137820255	Viðarrimi
1067830535	1067830557	132.40134351465505	Stararimi
1067830537	1067830557	50.793603019495634	Stararimi
1067830537	35785920	194.01678126289679	Stararimi
1067830537	1067830744	97.07928008157491	Stararimi
1067830541	1067830653	68.09324071762485	Smárarimi
1067830541	87141828	65.50066182957111	Smárarimi
1067830541	1067830606	68.1644807567265	Smárarimi
1067830557	87142759	74.82549908609995	Stararimi
1067830557	1067830537	50.793603019495634	Stararimi
1067830557	1067830535	132.40134351465505	Stararimi
1067830576	1067830420	75.42676765698297	Smárarimi
1067830576	1067830517	72.15103313667076	Smárarimi
1067830576	87142287	210.70322056130507	Smárarimi
1067830581	1067830776	24.834104779456496	Viðarrimi
1067830581	1067830727	124.23928189815997	Viðarrimi
1067830581	1067830519	70.58179137820255	Viðarrimi
1067830583	1067830476	49.381043450907086	Viðarrimi
1067830583	1067830388	74.50287579201333	Viðarrimi
1067830583	1067830463	42.06387984754015	Viðarrimi
1067830585	1067830625	43.03169071938655	Viðarrimi
1067830590	1067830433	117.72186112153659	Smárarimi
1067830601	1067830648	41.16604677288542	Viðarrimi
1067830606	1067830541	68.16448075672652	Smárarimi
1067830606	1067830431	42.66889642468211	Smárarimi
1067830606	1067830414	81.95576135385235	Smárarimi
1067830623	1067830388	43.40600126782644	Viðarrimi
1067830625	1067830760	23.751530570306613	Viðarrimi
1067830625	1067830648	42.92867549938226	Viðarrimi
1067830625	1067830585	43.03169071938655	Viðarrimi
1067830643	1067830388	34.25140129784953	Viðarrimi
1067830647	1206681648	157.05627018408745	Smárarimi
1067830648	1067830625	42.92867549938225	Viðarrimi
1067830648	1067830493	85.86907130377867	Viðarrimi
1067830648	1067830601	41.16604677288542	Viðarrimi
1067830653	1067830541	68.09324071762485	Smárarimi
1067830653	1206681648	81.95452853083995	Smárarimi
1067830653	1067830656	112.64622468508658	Smárarimi
1067830653	1067830462	111.96602438794125	Smárarimi
1067830656	1067830653	112.6462246850866	Smárarimi
1067830666	1067830725	93.1803313868973	Smárarimi
1067830672	1067830476	42.32177877549969	Viðarrimi
1067830702	1067830725	69.96490086645231	Smárarimi
1067830725	87142291	78.89899158825548	Smárarimi
1067830725	87142287	73.40780473173123	Smárarimi
1067830725	1067830702	69.96490086645231	Smárarimi
1067830725	1067830666	93.18033138689731	Smárarimi
1067830727	87141599	52.35963672385313	Viðarrimi
1067830727	87141285	122.81785226890419	Viðarrimi
1067830727	1067830581	124.23928189815999	Viðarrimi
1067830727	1067830389	91.17517362989767	Viðarrimi
1067830741	35785920	148.07746767695883	Sóleyjarimi
1067830744	1067830537	97.07928008157492	Stararimi
1067830751	87142287	150.88048166416746	Smárarimi
1067830760	1067830625	23.751530570306613	Viðarrimi
1067830761	1067830493	42.72115238801458	Viðarrimi
1067830776	1067830581	24.834104779456496	Viðarrimi
1067842084	1067842181	35.115296674906645	Laufrimi
1067842085	1067842130	7.660103647920047	Laufrimi
1067842085	253701601	17.920469417329635	Laufrimi
1067842085	1067842127	81.03346931216463	Laufrimi
1067842088	1067842117	66.05869842709025	Sóleyjarimi
1067842088	35785925	33.214794237864375	Sóleyjarimi
1067842088	1067830496	159.31739597122748	Sóleyjarimi
1067842089	613717854	140.17937469043423	Mosarimi
1067842090	1067842153	67.44362575670381	Laufrimi
1067842093	1067842153	59.405275123379276	Laufrimi
1067842098	1067842128	53.80652124325355	Laufrimi
1067842109	1067842177	81.0347538967936	Mosarimi
1067842109	613717854	88.27443520054557	Mosarimi
1067842109	1067842132	49.78865661619459	Mosarimi
1067842109	1067842176	75.4747144552883	Mosarimi
1067842113	1067842130	83.91357229875636	Laufrimi
1067842117	1067842088	66.05869842709025	Sóleyjarimi
1067842123	1067842182	103.77985020324411	Sóleyjarimi
1067842124	1067842128	55.00989130463178	Laufrimi
1067842125	1067842167	78.34374450854868	Laufrimi
1067842126	35785925	114.27297063594801	Sóleyjarimi
1067842127	1067842085	81.03346931216463	Laufrimi
1067842128	257168643	36.84162933558843	Laufrimi
1067842128	1067842098	53.80652124325355	Laufrimi
1067842128	257168641	48.20007106914227	Laufrimi
1067842128	1067842124	55.00989130463178	Laufrimi
1067842130	1067842085	7.660103647920047	Laufrimi
1067842130	1067842167	72.407415716654	Laufrimi
1067842130	1067842113	83.91357229875636	Laufrimi
1067842132	1067842109	49.78865661619458	Mosarimi
1067842140	352728468	116.41041995712862	Laufrimi
1067842141	4281616656	95.68647760997209	Sóleyjarimi
1067842145	1067842160	33.26435038025919	Rósarimi
1067842147	1067842186	30.258955260769675	Mosarimi
1067842151	1067842186	38.354878779393964	Mosarimi
1067842153	253701597	71.17939767661058	Laufrimi
1067842153	1067842090	67.44362575670381	Laufrimi
1067842153	1067842093	59.405275123379276	Laufrimi
1067842154	1206683232	41.21523079644751	Laufrimi
1067842160	1067842165	41.95098647552045	Rósarimi
